SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718490;36555;FÁBIO SOUSA;INDEFERIDO;36;AGIR;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001723465;3512;MARILIA GOMES;DEFERIDO;35;PMB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643197;13660;LUCIANO CARTAXO;DEFERIDO;13;PT;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621662;40040;CRIS FURTADO;DEFERIDO;40;PSB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603149;44321;RUAN MARTINS;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643334;1566;DEDA CLAUDINO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603139;44480;NEIDE FERNANDES;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
PB;PARAÍBA;2º SUPLENTE;150001621550;500;SIZENANDO LEAL;DEFERIDO;50;PSOL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621356;45745;ROSA TORREÃO;DEFERIDO;45;PSDB;FEMININO;PARDA;N
PB;PARAÍBA;1º SUPLENTE;150001621551;500;CELSO BATISTA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001612089;2030;RUY CARNEIRO;DEFERIDO;20;PSC;MASCULINO;BRANCA;S
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619568;10112;DANIELLY SANTOS;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001737743;1211;VIVI LINS ENFERMEIRA;PENDENTE DE JULGAMENTO;12;PDT;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001620782;55789;EVA GOUVEIA;DEFERIDO;55;PSD;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001737761;35022;CABO SILVA FERREIRA;PENDENTE DE JULGAMENTO;35;PMB;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001603200;4410;DOUGLAS LUCENA;INDEFERIDO COM RECURSO;44;UNIÃO;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001612088;2022;PATRICK DORNELES;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718215;22345;THIAGO DA GALINHA;INDEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718086;15117;MARI SILVA;DEFERIDO;15;MDB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718491;36556;DR GILVAN FERNANDES;DEFERIDO;36;AGIR;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001725963;22400;ENGENHEIRO JOAB;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621610;27987;SARGENTO XAVIER;DEFERIDO;27;DC;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619577;10000;MICHEL HENRIQUE;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001612058;11111;DR. JANE PANTA;DEFERIDO;11;PP;FEMININO;PARDA;S
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603148;44112;PASTOR PAULINHO PAZ;INDEFERIDO COM RECURSO;44;UNIÃO;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718205;22444;JOSMA OLIVEIRA;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621376;45777;GUSTAVO ANGELO;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643207;13999;NAL DA BANCA;DEFERIDO;13;PT;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643333;1555;BENJAMIN MARANHÃO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603142;44144;RENILDA FERREIRA;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001620422;7722;RINALDO MARANHÃO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718400;3636;PROFESSORA ANDRÉIA DO RÊGO;DEFERIDO;36;AGIR;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718236;2245;WILSINHO;DEFERIDO;22;PL;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718380;35020;MARQUINHO DO PEDREGAL;RENÚNCIA;35;PMB;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621575;18007;DANILO RIBEIRO;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621537;1840;DALMO;DEFERIDO;18;REDE;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621685;4008;ZOIAO DA PARAIBA;DEFERIDO;40;PSB;MASCULINO;INDÍGENA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621541;5013;TARCIO TEIXEIRA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718419;35722;NEIDE LINS;DEFERIDO;35;PMB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718110;15111;CAMILINHO FRANCO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718203;22700;DRA MENA NOBREGA;DEFERIDO;22;PL;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603140;44500;CLÉIA FÉLIX;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603150;44567;JEFFERSON BARROS;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619552;1015;RANIERY PAULINO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621544;1870;MARCOS DINIZ;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718209;22000;PROFESSORA LEILA FONSECA;DEFERIDO;22;PL;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643338;1500;GOBIRA;DEFERIDO;15;MDB;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718406;35622;ADALCINA LEITE;DEFERIDO;35;PMB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621372;45845;MARCIA SILVA;DEFERIDO;45;PSDB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718220;22100;SARGENTO RUI;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001603193;4455;CAROL GOMES;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718412;35888;ARIELLA PAIVA;PENDENTE DE JULGAMENTO;35;PMB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603136;44777;DR. ALEDSON MOURA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718504;36233;ANA CRISTINA;DEFERIDO;36;AGIR;FEMININO;PARDA;N
