SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
BA;BAHIA;DEPUTADO FEDERAL;50001609337;2223;CAPITÃO ANDRÉ PORCIUNCULA;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600600;18120;PROFESSOR JOILSON;DEFERIDO;18;REDE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001615495;3611;GILMAR AGUIAR;DEFERIDO;36;AGIR;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001605366;6513;PROFESSOR MANOEL MESSIAS;DEFERIDO;65;PC do B;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001726333;28113;ELIANE ALVES;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001614679;15888;LÚCIA ROCHA;DEFERIDO;15;MDB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001605979;40520;JACIARA PEREIRA;DEFERIDO;40;PSB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620028;77779;FRANKLIN LACERDA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001597052;33312;NILMARA LEAL;DEFERIDO;33;PMN;FEMININO;NÃO INFORMADO;N
BA;BAHIA;DEPUTADO ESTADUAL;50001615748;36333;TIA SÚ;DEFERIDO;36;AGIR;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001728563;12812;RICARDO JUSTO;DEFERIDO;12;PDT;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001615376;1910;ERIC PEREIRA;DEFERIDO;19;PODE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619853;1027;PRA. HELENICE BARBOSA;DEFERIDO;10;REPUBLICANOS;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001620848;1211;NAY GRILO;DEFERIDO;12;PDT;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600568;5088;RUY PENALVA;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001647040;11551;MARICÉLIA OLIVEIRA;DEFERIDO;11;PP;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001723634;2712;BICHO SOM;DEFERIDO;27;DC;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609457;22122;REBECA MARTINS;DEFERIDO;22;PL;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609432;22225;RUBENS GÓIS;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001728493;9007;ROBSON ALAN;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001648326;44344;MANU BERBERT;INDEFERIDO COM RECURSO;44;UNIÃO;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001607223;5580;SÉRGIO BRITO;DEFERIDO;55;PSD;MASCULINO;PARDA;S
BA;BAHIA;DEPUTADO FEDERAL;50001600786;2028;PAULO HOHENFELD;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001695970;90233;PASTOR ALECSON;DEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001733283;15000;MAY;DEFERIDO;15;MDB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600773;2002;CAPITÃO R BISPO DE IRMÃ DULCE;DEFERIDO;20;PSC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001614111;2027;PASTOR FRANCISCO;RENÚNCIA;20;PSC;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001647056;11556;VONCA GONÇALVES;DEFERIDO;11;PP;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609435;22250;WERY OLIVEIRA;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001732788;1591;AMIGO JU;DEFERIDO;15;MDB;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001613574;2345;CABO JÔNIA;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600610;50900;FERREIRA DE JESUS;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001648328;44789;JOAQUIM CUNHA;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609470;22345;IDEMIR DO ATALAIA;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001613915;23000;CLÉA MALTA ;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001613909;45888;ZE CARLOS DA CEBOLA;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645900;1455;A SOARES;INDEFERIDO COM RECURSO;14;PTB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645893;1411;DR MARCUS DERMATOLOGISTA;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001739212;28008;TALLINE;PENDENTE DE JULGAMENTO;28;PRTB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001648295;44122;MOIZÉS BARBOSA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001614716;15788;RAQUEL FIÚZA;DEFERIDO;15;MDB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600612;50800;MATIAS;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645914;1425;WELIO NERES;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600766;2001;FRANCISCO FEITOSA;DEFERIDO;20;PSC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001728485;9097;MOISÉS CELULAR;DEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001621024;1125;FLAVIANO;DEFERIDO;11;PP;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620930;12444;DR. JORGE SANTANA;DEFERIDO;12;PDT;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001714235;9019;DIEGO RAVY;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600778;2077;SARGENTO JOEL;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001610373;51444;JÓ DE SIRLEY;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001648290;44567;LEIDIAN;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001605977;40044;CRISTINA GONÇALVES;DEFERIDO;40;PSB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001605983;40222;MARY;DEFERIDO;40;PSB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001728564;12566;LUCILENE FERREIRA;DEFERIDO;12;PDT;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696398;14234;DERIS;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001634601;4445;DR ARTHUR;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001600772;2032;ATLETA CANELA DE AÇO;DEFERIDO;20;PSC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619922;7755;MARCOS GUEDES DA ONG;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620949;12350;ANA DA MURIBECA;DEFERIDO;12;PDT;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001597089;33888;OTAVIO JÚNIOR;DEFERIDO;33;PMN;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001614706;15123;FÁBIO SAN;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001619240;10000;RENAN DE ROMUALDO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001606399;13100;LUCINHA DO MST;DEFERIDO;13;PT;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609441;22580;JOÃO CAMBUÍ;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001603031;70007;MARY LINO;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001614681;15054;TIA EDNA;DEFERIDO;15;MDB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001621019;1122;CLAUDIO CAJADO;DEFERIDO;11;PP;MASCULINO;PARDA;S
BA;BAHIA;DEPUTADO FEDERAL;50001615793;5155;KATIA GUIMARAES;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001604617;20777;LAERTE DO VANDO;DEFERIDO;20;PSC;MASCULINO;BRANCA;S
