SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AL;ALAGOAS;DEPUTADO FEDERAL;20001614177;1100;GILVAN BARROS;DEFERIDO;11;PP;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001612383;44777;ANDRÉ MONTEIRO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001698420;12012;RODRIGO MOURA;DEFERIDO;12;PDT;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001698520;1218;VALDEMIR OLIVEIRA;DEFERIDO;12;PDT;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001698712;3377;PASTOR ILSON;RENÚNCIA;33;PMN;MASCULINO;PRETA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001652298;5533;PROFESSORA CAROL;DEFERIDO;55;PSD;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001652528;10222;ABELARDO SILVA;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001621803;40420;DR ANIMAL;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653512;15111;RICARDO NEZINHO;DEFERIDO;15;MDB;MASCULINO;PARDA;S
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653514;15500;FÁTIMA CANUTO;DEFERIDO;15;MDB;FEMININO;BRANCA;S
AL;ALAGOAS;DEPUTADO ESTADUAL;20001636064;11000;FERNANDO PEREIRA;DEFERIDO;11;PP;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001724821;9044;FABIANA OLIVEIRA;INDEFERIDO COM RECURSO;90;PROS;FEMININO;PARDA;N
AL;ALAGOAS;GOVERNADOR;20001651898;55;RUI PALMEIRA;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
AL;ALAGOAS;DEPUTADO ESTADUAL;20001653826;27222;LUCELIA ARAUJO;DEFERIDO;27;DC;FEMININO;BRANCA;N
AL;ALAGOAS;DEPUTADO FEDERAL;20001653948;2733;ELEUZA BARROS;DEFERIDO;27;DC;FEMININO;BRANCA;N
