SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AC;ACRE;DEPUTADO ESTADUAL;10001670857;51111;CARLINHOS UYENO;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001649326;22333;ARLENILSON CUNHA;DEFERIDO;22;PL;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001635533;10444;SUZANA LOBEU;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001595344;5020;PROFESSOR ROGÉRIO;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001717433;27012;MANOEL IZO;DEFERIDO;27;DC;MASCULINO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001649317;22023;PASTORA OTACILIA SILVA;DEFERIDO;22;PL;FEMININO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001643432;11123;BEBE BOLSONARO;DEFERIDO;11;PP;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001723803;23000;GLEYCIANE;INDEFERIDO;23;CIDADANIA;FEMININO;PARDA;N
AC;ACRE;1º SUPLENTE;10001714548;444;GEMIL JUNIOR;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001635779;13111;MAURO DEFESON;DEFERIDO;13;PT;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001622763;12333;PEDRO LONGO;DEFERIDO;12;PDT;MASCULINO;BRANCA;S
AC;ACRE;DEPUTADO ESTADUAL;10001723789;23123;ANDRÉ LIMA;INDEFERIDO COM RECURSO;23;CIDADANIA;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001655722;1911;LEILA HOLANDA;DEFERIDO;19;PODE;FEMININO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001606127;9044;EDNA NANTES;DEFERIDO;90;PROS;FEMININO;BRANCA;N
AC;ACRE;DEPUTADO FEDERAL;10001655719;1920;LOY REGO;DEFERIDO;19;PODE;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001716341;4545;SÉRGIO BARROS;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001612484;4488;DR EDUARDO VELLOSO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001606202;90777;IRMÃ CHAGUINHA;DEFERIDO;90;PROS;FEMININO;NÃO INFORMADO;N
AC;ACRE;DEPUTADO FEDERAL;10001614195;1313;FRANCIMAR FERNANDES;DEFERIDO;13;PT;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001649329;22222;WANIA PINHEIRO;DEFERIDO;22;PL;FEMININO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001717429;27456;EDEMILDES PAULINO;DEFERIDO;27;DC;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001614196;1314;IRENÍ UCHÔA;DEFERIDO;13;PT;FEMININO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001595362;50999;MÔNICA DINIZ;DEFERIDO;50;PSOL;FEMININO;PRETA;N
AC;ACRE;DEPUTADO FEDERAL;10001622408;1212;JESUS SÉRGIO;DEFERIDO;12;PDT;MASCULINO;BRANCA;S
AC;ACRE;DEPUTADO ESTADUAL;10001643442;11222;RICHARD ROCHA;DEFERIDO;11;PP;MASCULINO;NÃO INFORMADO;N
AC;ACRE;DEPUTADO ESTADUAL;10001635766;13333;IDESIO;DEFERIDO;13;PT;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001650034;19456;PASTOR ARNALDO BARROS;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO FEDERAL;10001622413;1223;ADRIANA MELO;DEFERIDO;12;PDT;FEMININO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001601439;55222;YAEL SARAIVA;DEFERIDO;55;PSD;FEMININO;PARDA;N
AC;ACRE;2º SUPLENTE;10001649255;199;RUI ÓSCAR;RENÚNCIA;19;PODE;NÃO DIVULGÁVEL;NÃO DIVULGÁVEL;Não divulgável
AC;ACRE;DEPUTADO ESTADUAL;10001601422;55123;JEFRSON MENDONÇA;DEFERIDO;55;PSD;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001595355;50555;DENNYS;DEFERIDO;50;PSOL;FEMININO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001606503;36182;ERLAN;RENÚNCIA;36;AGIR;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001606507;36398;ZUILA DOMÉSTICA;DEFERIDO;36;AGIR;FEMININO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001606510;36789;PROFESSOR TONNY;INDEFERIDO COM RECURSO;36;AGIR;MASCULINO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001723801;23777;NENO;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO FEDERAL;10001601537;5511;FRANCISCO PIYÃKO;DEFERIDO;55;PSD;MASCULINO;INDÍGENA;N
AC;ACRE;DEPUTADO ESTADUAL;10001606221;90900;MAYARA FARIAS;DEFERIDO;90;PROS;FEMININO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001642330;15123;SIRLENE LUZ;RENÚNCIA;15;MDB;FEMININO;PARDA;N
AC;ACRE;1º SUPLENTE;10001595338;500;AUGUSTO MAIA;DEFERIDO;50;PSOL;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001643847;77321;LITA ARAÚJO;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001642310;15234;NESIO CARVALHO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
