SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PR;PARANÁ;DEPUTADO ESTADUAL;160001723221;35222;PAULO MELO;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716120;10012;JU FLORES;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001717258;27777;SILVIA JOHANSEN PATRIOTA;DEFERIDO;27;DC;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612397;45234;CRISTINA SILVESTRI;DEFERIDO;45;PSDB;FEMININO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001597817;30123;JOÃO BETTEGA;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603307;1160;PROTETORA CAROL;DEFERIDO;11;PP;FEMININO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723229;35835;SILVANA ROSA;INDEFERIDO COM RECURSO;35;PMB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723047;14314;LUCILENE DUARTE;DEFERIDO;14;PTB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614529;1339;ANGELA MARIA DO PT;INDEFERIDO;13;PT;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001603370;11022;GUSTAVO FERLIN;DEFERIDO;11;PP;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623108;55255;ELIS REGINA;DEFERIDO;55;PSD;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716108;28778;ROSENEIA GIMENES;RENÚNCIA;28;PRTB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623134;55623;ALEXANDRE MENDES;DEFERIDO;55;PSD;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612422;23015;DAYANE CAMILLO;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603305;1133;CHRISTIANE YARED;DEFERIDO;11;PP;FEMININO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001622231;19789;DAYE RASMUSSEN;DEFERIDO;19;PODE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622032;2266;EVERSON NATALINO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654856;1017;DIEGO REICHELT;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622180;90000;ALISSON WANDSCHEER;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622229;19876;PAULO MAC DONALD;RENÚNCIA;19;PODE;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001724318;18156;IRENE VALENGA;DEFERIDO;18;REDE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623084;12600;PATRICK ERNANDES;DEFERIDO;12;PDT;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723252;35500;PER CENTENÁRIO;DEFERIDO;35;PMB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716177;51236;FABIO AUGUSTO;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614512;1313;GLEISI;DEFERIDO;13;PT;FEMININO;BRANCA;S
PR;PARANÁ;DEPUTADO FEDERAL;160001614548;1578;LILIANNY RIPKE;DEFERIDO;15;MDB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001621830;4004;BRENDA ROMPATTO;DEFERIDO;40;PSB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001615004;13111;LUCAS RAMOS PARANÁ SOLIDÁRIO;RENÚNCIA;13;PT;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001615007;13123;RENATO FREITAS;INDEFERIDO COM RECURSO;13;PT;MASCULINO;PRETA;N
