SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607082;40777;ISABELLE PASSINHO;DEFERIDO;40;PSB;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001713943;50400;JOAQUIM VIANA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001723417;3540;MARIA DAS NEVES;DEFERIDO;35;PMB;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001638992;2722;MARTA MATOS;DEFERIDO;27;DC;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001648824;14111;CABO DIAS;DEFERIDO;14;PTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689543;36036;DR EDEMOR COELHO;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;GOVERNADOR;100001615758;27;PROFESSOR JOAS MORAES;DEFERIDO;27;DC;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001600021;16000;LUZIVANDA;INDEFERIDO COM RECURSO;16;PSTU;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620076;20321;DIOGO AVILA;DEFERIDO;20;PSC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603182;22252;ANA MELO;DEFERIDO;22;PL;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001732266;23008;MARIA RUTHE;DEFERIDO;23;CIDADANIA;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001737140;5070;ELU DO COLETIVO ANDIROBAL;AGUARDANDO JULGAMENTO;50;PSOL;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607114;55663;ELPIDIO MARTINS;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607064;40456;DAVI BRANDÃO;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599570;90100;LOIRA DO SALÃO;DEFERIDO;90;PROS;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602007;1055;VALCIZÃO DO MARANHÃO;RENÚNCIA;10;REPUBLICANOS;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001599594;9087;EDÉSIO NASCIMENTO;DEFERIDO;90;PROS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602012;1012;ROSANA DA SAÚDE ;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001599088;1544;JOELMA;DEFERIDO;15;MDB;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603171;22111;PARÁ FIGUEIREDO;DEFERIDO;22;PL;MASCULINO;PRETA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001648816;14140;LUIS ALVES;DEFERIDO;14;PTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001613746;65333;COMPANHEIRA LINDALVA;DEFERIDO;65;PC do B;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001675668;28369;GUIMARÃES JÚNIOR;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001675670;28777;BRUNO LICAR;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MA;MARANHÃO;SENADOR;100001639640;145;ROBERTO ROCHA;DEFERIDO;14;PTB;MASCULINO;PARDA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599568;90111;REPÓRTER PULIÇA;DEFERIDO;90;PROS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001713818;5010;MAGÃO;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001713946;18123;PROFESSORA MARINILDE;DEFERIDO;18;REDE;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001723260;7030;ALFREDO CORREA;DEFERIDO;70;AVANTE;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001713952;50999;PROF ARNALDO RODRIGUES;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001723428;2818;BYANCA REGINA;DEFERIDO;28;PRTB;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689730;35120;MARILENE RIBEIRO FERREIRA;DEFERIDO;35;PMB;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001608075;1111;ANDRÉ FUFUCA;DEFERIDO;11;PP;MASCULINO;PARDA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620091;20900;MARINA MARQUES;DEFERIDO;20;PSC;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001610035;3055;THIARONE ROCHA;DEFERIDO;30;NOVO;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001610560;4404;CADEIRANTE AGEMIRO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001610549;4414;KATYANE LEITE;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001619960;23233;FLÁVIA SILVA;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599579;12112;ADIEL MOREIRA;DEFERIDO;12;PDT;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001648831;1417;ALBERTO EDUARDO;INDEFERIDO COM RECURSO;14;PTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001602649;10555;JAIRZINHO FILHO;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620078;20147;NALDINHO;DEFERIDO;20;PSC;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599583;12333;FRED MAIA;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603177;22558;SANDRA MARIA;DEFERIDO;22;PL;FEMININO;PARDA;N
MA;MARANHÃO;VICE-GOVERNADOR;100001609047;20;DR GUTEMBERG;DEFERIDO;20;PSC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602008;1013;DRA LENÍCIA ALVES ;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001613739;13013;LUIZ HENRIQUE LULA;DEFERIDO;13;PT;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001613740;65123;RICARDO RIOS;DEFERIDO;65;PC do B;MASCULINO;BRANCA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599551;90000;MARCOS CALDAS;DEFERIDO;90;PROS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001600014;1611;BENNÃO VIANA;DEFERIDO;16;PSTU;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603174;22453;PROFESSORA ARACELE;DEFERIDO;22;PL;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689574;36852;RICARDO LOPES;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001723196;27149;GENILSON CUNHA;DEFERIDO;27;DC;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599580;12456;DRA VIVIANNE;DEFERIDO;12;PDT;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689571;36123;RAFAEL PEROTI;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001615476;2010;SIRLAN FEDERAL DO BONFIM;DEFERIDO;20;PSC;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607103;55027;DANY GOMES;DEFERIDO;55;PSD;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001608077;1117;VERAS;DEFERIDO;11;PP;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689548;36936;VERAS;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001601132;1258;ZÉ EIDER;DEFERIDO;12;PDT;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599553;90555;CLEONER;DEFERIDO;90;PROS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001728469;35500;BAIANO;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001599597;9022;ELMARENE;DEFERIDO;90;PROS;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001638991;2705;SAMUEL CALACIO;DEFERIDO;27;DC;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689725;35789;L CARLOS COLETIVO COCAIS;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001737553;5050;PASTOR ASSIS;AGUARDANDO JULGAMENTO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689722;35777;MC ALCINO;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602264;5517;SAMOEL DE ITAPECURU;DEFERIDO;55;PSD;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620081;20700;IVONALDO GUIMARAES;DEFERIDO;20;PSC;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607069;40233;ARISTON GONÇALO;DEFERIDO;40;PSB;MASCULINO;BRANCA;S
MA;MARANHÃO;DEPUTADO ESTADUAL;100001725390;50500;PROFESSORA GRAZI;DEFERIDO;50;PSOL;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001602278;5510;DRA CAROL;DEFERIDO;55;PSD;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001723188;27733;PROFESSOR RIBAMAR;DEFERIDO;27;DC;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001608210;5123;A JAPA DO ARROCHA;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689555;36336;JULIETE ANDRADE;DEFERIDO;36;AGIR;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001713823;5022;PROFESSOR ARIMATEA;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607096;55690;IRMÃO CARLOS;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001599558;90222;SANDRA CORREA ;DEFERIDO;90;PROS;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001725945;35456;HERLANE RIBEIRO;DEFERIDO;35;PMB;MASCULINO;AMARELA;N
MA;MARANHÃO;GOVERNADOR;100001713289;50;ENILTON RODRIGUES;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001606612;15225;FELIPE DE CHICÃO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001607119;55580;ANDRÉ BRAZ;DEFERIDO;55;PSD;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620095;20789;DR SONIA SOUSA;DEFERIDO;20;PSC;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001603170;22100;NILTINHO BEZERRA;DEFERIDO;22;PL;MASCULINO;PARDA;N
