SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
SP;SÃO PAULO;DEPUTADO FEDERAL;250001715896;2826;RAIMUNDO NONATO;INDEFERIDO;28;PRTB;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611546;16000;PROFESSOR LUCAS;DEFERIDO;16;PSTU;MASCULINO;AMARELA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001604831;1418;HABACUQUE;DEFERIDO;14;PTB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001715901;2811;PIERO;INDEFERIDO;28;PRTB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001610280;1984;WALTER TATO;DEFERIDO;19;PODE;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612107;4518;DR ALEXANDRE;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001604951;5550;SUSANNA POLICIAL FEDERAL;DEFERIDO;55;PSD;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001723577;19020;URIÃ FANCELLI;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001606067;7780;MARCELO LIMA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621444;51551;PATRICIA ANDALAFT;DEFERIDO;51;PATRIOTA;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001622067;7035;PROF FÁTIMA MAGALHÃES;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643763;20500;LEANDRO BASSON ;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001609959;15605;FERNANDO PETITI;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001643875;2004;MONICA NEGA;DEFERIDO;20;PSC;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001620772;5118;MARCELO RODRIGUES;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612018;1182;DR MARCELO MORICKOCHI;DEFERIDO;11;PP;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001717183;3621;JONAS MACHADO;DEFERIDO;36;AGIR;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643300;33017;GABY DUARTHE;INDEFERIDO COM RECURSO;33;PMN;FEMININO;PRETA;N
