SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607624;4499;CLEUSA LARA;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001634117;1999;IGOR TIMO;DEFERIDO;19;PODE;MASCULINO;PARDA;S
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001671861;20118;ERICK SOUZA;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001619770;1008;FLAVIA DO TRANSPORTE;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001619048;22205;DILERMANDO PATRIOTA;DEFERIDO;22;PL;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634036;10067;CLEMIR PATRIOTA BH;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001611004;2225;LUCIANA SILVEIRA;DEFERIDO;22;PL;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001606727;12345;DR MARCELO HERINGER;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615629;11197;JOANES SILVA;DEFERIDO;11;PP;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001671793;2037;CLAUDIA FILHA DO JOAO;DEFERIDO;20;PSC;FEMININO;BRANCA;N
